,Document Number,Requested Pickup Date,Doner,Doner Address,Doner City,Doner State,Receiver,Receiver Address,Receiver City,Receiver State,Actual Freight Cost,Shipping Method Code,Transaction Year,Year 2018,Year 2019,Year 2020,Year 2021,Transaction Month,Season,Spring,Summer,Autumn,Winter,Miles,Route Highway Density,Doner Highway Density,Doner State Area,Receiver Highway Density,Receiver State Area,Diesel Price,Total Gross Weight,Case,Carton,Bag,Totes,Box,Crate,Bulk box,Bin,Pallet,LB,FRUITS Gross Weight,FRUITS Pack,FRUITS Size,FRUITS Units,FRUITS Item Gross Weight,FRUITS Quantity,APPLE,APRICOT,BANANA,CANTALOUPE,CHERRY,CITRUS,GRAPE,GRAPEFRUIT,HONEYDEW,KIWI,LEMON,LIME,MANDARIN,MANGO,MELON,ORANGE,PEACH,PEAR,PERSIMMON,PINEAPPLE,PLANTAIN,PLUM,"PRODUCE, BOXES","STONE FRUIT, MIXED",STRAWBERRY,TANGERINE,WATERMELON,VEGETABLES Gross Weight,VEGETABLES Pack,VEGETABLES Size,VEGETABLES Units,VEGETABLES Item Gross Weight,VEGETABLES Quantity,ASPARAGUS,BEAN,BEET,BOK CHOY,BROCCOLI,BRUSSEL SPROUT,CABBAGE,CARROT,CAULIFLOWER,CELERY,CHARD,CORN,CUCUMBER,EGGPLANT,GREENS,"GREENS, COLLARD","GREENS, MUSTARD",KALE,LETTUCE,ONION,PARSNIP,PEPPER,POTATO,"PRODUCE, ASSORTED VEGETABLE",PUMPKIN,RADISH,RUTABAGA,SQUASH,"SQUASH, HARD/WINTER","SQUASH, SOFT/SUMMER",SWEET POTATO,TOMATILLO,TOMATO,TURNIP,VEGETABLE,Donation Date
4581,PR33595833,2019/4/15,California Association of Food Banks,1300 I St,Reedley,California,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,4673.76,1,2019,0,1,0,0,4,Summer,0,1,0,0,2184.0,2.3202711982724256,2.21,403348.4163,2.8,92714.28571,3.1180000000000003,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/3/19
4582,PR24519199,2018/7/31,Mountain King Potatoes,840 US Highway 285 N,Monte Vista,Colorado,"Louisville, CO Food Bank (FB)",650 S Taylor Ave Ste A,Louisville,Colorado,1533.07,1,2018,1,0,0,0,7,Autumn,0,0,1,0,327.0,0.85,0.85,267647.0588,0.85,267647.0588,3.2230000000000003,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/7/30
4583,PR44828883,2020/4/28,Jackson Farming Co.,2905 Ernest Williams Rd.,Autryville,North Carolina,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,874.08,1,2020,0,0,1,0,4,Summer,0,1,0,0,608.0,3.759383505369867,2.91,125841.9244,4.77,105765.1992,2.399,38400.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38400.0,1.0,40.0,Carton,40.0,960.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2020/4/20
4584,PR41685005,2019/11/5,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1086.06,1,2019,0,1,0,0,11,Winter,0,0,0,1,607.0,3.789063255107081,4.54,122114.5374,2.8,92714.28571,3.073,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,10.0,5.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/10/22
4585,PR27731522,2019/3/8,Feeding Washington,14068 Sunny Slope Road,Caldwell,Idaho,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,4200.0,0,2019,0,1,0,0,3,Spring,1,0,0,0,1727.0,1.738973179816096,0.64,214531.25,3.38,143668.6391,3.0789999999999997,42294.0,0,1,0,0,0,0,0,0,0,0,42294.0,1.0,38.0,Carton,38.0,1113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/10/19
4586,PR42213538,2019/11/25,"Victory Farms, LLC",5790 22nd Avenue,HUDSONVILLE,Michigan,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,899.0,1,2019,0,1,0,0,11,Winter,0,0,0,1,250.0,2.8612058126414026,2.9,146275.8621,2.8,92714.28571,3.0660000000000003,40000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,2000.0,Bin,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2019/11/19
4587,PR37801236,2019/6/17,Feeding Washington,2550 Borton Rd,Yakima,Washington,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,4952.17,1,2019,0,1,0,0,6,Summer,0,1,0,0,2347.0,2.6546756063976202,1.35,171481.4815,4.77,105765.1992,3.07,40320.0,0,1,0,0,0,0,0,0,0,0,40320.0,1.0,36.0,Carton,36.0,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/6/20
4588,PR37813147,2019/7/10,Red Sky Ag LLC,103 Market Street,Claxton,Georgia,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1443.84,1,2019,0,1,0,0,7,Autumn,0,0,1,0,752.0,2.184099427831071,1.8,148666.6667,2.8,92714.28571,3.051,42000.0,0,0,0,0,0,0,0,1,0,0,42000.0,1.0,700.0,Bin,700.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/6/21
4589,PR45315625,2020/5/11,Feeding Washington,2300 Ahtanum Road,Yakima,Washington,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,3254.28,1,2020,0,0,1,0,5,Summer,0,1,0,0,1572.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.394,37044.0,0,1,0,0,0,0,0,0,0,0,37044.0,1.0,36.0,Carton,36.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/5
4590,PR42190954,2019/11/18,Feeding Washington,721 S Fir St,Medford,Oregon,"Loveland, CO Food Bank (FB)",5706 Wright Dr.,Loveland,Colorado,4114.49,1,2019,0,1,0,0,11,Winter,0,0,0,1,1449.0,0.7875239016303568,0.72,247638.8889,0.85,267647.0588,3.074,40950.0,0,0,0,0,0,0,0,1,0,0,40950.0,1.0,975.0,Bin,975.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/11/15
4591,PR34493984,2019/4/15,"Triple G Brokerage, LLC",5407 Oak Orchard Rd,Elba,New York,"Chattanooga, Tennessee Food Bank (FB)",2009 Curtain Pole Rd,Chattanooga,Tennessee,1575.0,1,2019,0,1,0,0,4,Summer,0,1,0,0,829.0,3.587478595934076,4.54,122114.5374,2.5,106960.0,3.1180000000000003,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,10.0,5.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/4/10
4592,PR49238516,2021/1/4,Bushmans Inc.,W 11236 Aspen Ave,Plainfield,Wisconsin,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1903.27,1,2021,0,0,0,1,1,Spring,1,0,0,0,408.0,2.294146490888495,1.96,140357.1429,2.8,92714.28571,2.64,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/29
4593,PR44627469,2020/4/10,California Association of Food Banks,1442 I St.,Reedley,California,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,3038.0,1,2020,0,0,1,0,4,Summer,0,1,0,0,1550.0,1.6155761502019745,2.21,403348.4163,1.26,674285.7143,2.5069999999999997,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/2
4594,PR40263081,2019/8/23,Torrey Farms Inc,4319 Maltby Rd,Elba,New York,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,2201.16,1,2019,0,1,0,0,8,Autumn,0,0,1,0,1411.0,1.7629326419937894,4.54,122114.5374,1.26,674285.7143,2.983,38400.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38400.0,16.0,3.0,Bag,48.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/8/19
4595,PR45876509,2020/7/7,The Church of Jesus Christ of Latter-day Saints,6619 N Railroad Ave,Pasco,Washington,"El Paso, Texas Food Bank (FB)",9541 Plaza Cir,El Paso,Texas,4498.5,1,2020,0,0,1,0,7,Autumn,0,0,1,0,1502.0,1.2782477322502461,1.35,171481.4815,1.26,674285.7143,2.438,42000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Box,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/6/3
4596,PR33370129,2019/6/1,The Sweet Potato Company,124 Jimmy Beckley Dr.,Bruce,Mississippi,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,1575.0,0,2019,0,1,0,0,6,Summer,0,1,0,0,639.9,2.48719505538423,1.43,121328.6713,3.38,143668.6391,3.136,40000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,2000.0,Bin,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2019/3/13
4597,PR47119711,2020/8/14,California Association of Food Banks,1300 I St,Reedley,California,"Houston, Texas Food Bank (FB)",535 Portwall St,Houston,Texas,3657.69,1,2020,0,0,1,0,8,Autumn,0,0,1,0,1767.0,1.6155761502019745,2.21,403348.4163,1.26,674285.7143,2.427,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/8/7
4598,PR49010769,2020/12/14,"Second Harvest of South Georgia, Inc",120 Roseway Dr,Thomasville,Georgia,"New York, New York Food Bank (FB)",55-1 2nd St,Long Island City,New York,4000.0,1,2020,0,0,1,0,12,Winter,0,0,0,1,1019.0,3.0356612180232196,1.8,148666.6667,4.54,122114.5374,2.559,43200.0,0,0,0,1,0,0,0,0,0,0,43200.0,1.0,1200.0,Totes,1200.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/10
4599,PR26216789,2018/11/6,Feeding Washington,3366 Stadelman Dr,Hood River,Oregon,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,4278.88,1,2018,1,0,0,0,11,Winter,0,0,0,1,1652.0,0.9376816036236698,0.72,247638.8889,1.2,205500.0,3.3169999999999997,39900.0,0,0,0,0,0,0,0,1,0,0,39900.0,1.0,950.0,Bin,950.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/9/11
4600,PR45295328,2020/5/5,Feeding Washington,2379 East 2300 North,Hamer,Idaho,"Tulsa, Oklahoma Food Bank (FB)",1304 N Kenosha Ave,Tulsa,Oklahoma,2472.25,1,2020,0,0,1,0,5,Summer,0,1,0,0,1325.0,1.0968915661896972,0.64,214531.25,1.65,177212.1212,2.394,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,10.0,5.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/4
4601,PR30250540,2019/1/30,"Alsum Farms & Produce, Inc.",N90083 HWY EF,FRIESLAND,Wisconsin,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1579.9,1,2019,0,1,0,0,1,Spring,1,0,0,0,370.0,2.294146490888495,1.96,140357.1429,2.8,92714.28571,2.966,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/12/27
4602,PR44966532,2020/4/30,Feeding Washington,111 Meade Street,Zillah,Washington,"Denver, Colorado Food Bank (FB)",10700 E 45th Ave,Denver,Colorado,1647.16,1,2020,0,0,1,0,4,Summer,0,1,0,0,1166.0,1.0452520341570701,1.35,171481.4815,0.85,267647.0588,2.399,39690.0,0,1,0,0,0,0,0,0,0,0,39690.0,1.0,45.0,Carton,45.0,882.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/23
4603,PR34405847,2019/5/21,"Generation Farms, LLC",3309 E   1st Street,Lyons,Georgia,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,2997.0,1,2019,0,1,0,0,5,Summer,0,1,0,0,1335.0,1.451858823562178,1.8,148666.6667,1.2,205500.0,3.1510000000000002,29250.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29250.0,1.0,50.0,Bag,50.0,585.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/4/9
4604,PR27890960,2018/10/28,Forgotten Harvest,28700 Plymouth Rd,Livonia,Michigan,"Kansas City, Missouri Food Bank (FB)",3801 Topping Ave,Kansas City,Missouri,1738.8,1,2018,1,0,0,0,10,Winter,0,0,0,1,770.0,2.2526236603509004,2.9,146275.8621,1.72,177790.6977,3.355,36000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,1.0,50.0,Carton,50.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/10/24
4605,PR32955135,2019/3/18,California Association of Food Banks,1300 I St,Reedley,California,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,4673.76,1,2019,0,1,0,0,3,Spring,1,0,0,0,2184.0,2.3202711982724256,2.21,403348.4163,2.8,92714.28571,3.07,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/3/5
4606,PR19690078,2018/3/19,Philabundance,"King & Essex St, Pier 9",Gloucester City,New Jersey,"Columbia, Missouri Food Bank (FB)",2101 Vandiver Dr Ste B,Columbia,Missouri,3200.0,1,2018,1,0,0,0,3,Spring,1,0,0,0,1179.0,2.5899428957065598,10.71,19047.61905,1.72,177790.6977,2.972,34560.0,1,0,0,0,0,0,0,0,0,0,34560.0,9.0,2.0,Case,18.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/3/19
4607,PR44966534,2020/4/27,"Irving Farms Marketing, Inc.",361 York St,Caribou,Maine,Indianapolis Co-op,904 Woodley Road,Dayton,Ohio,1519.02,1,2020,0,0,1,0,4,Summer,0,1,0,0,1227.0,3.173357421404792,1.06,79905.66038,4.77,105765.1992,2.437,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,10.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/23
4608,PR18858742,2018/3/5,Potandon Produce LLC,120 Adams St,American Falls,Idaho,"Las Vegas, Nevada Food Bank (FB)",4190 N Pecos Rd,Las Vegas,Nevada,1663.63,1,2018,1,0,0,0,3,Spring,1,0,0,0,599.0,0.5433370546974843,0.64,214531.25,0.47,282765.9574,2.992,42000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Case,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/2/26
